example_id,target_text,context_text,guess,clarification_request,affirmation,other,num_context_turns,target_normalized
1092,Ok! I think that yellow is gialla.,"Please try to fill in the blank in Italian.
How do you say is in front of?
Hmm...  is in front of the is e di fronte alla",1,0,1,0,3,ok i think that yellow is gialla
1093,il gatto e di fronte alla scatola,"Yellow is gialla. Please try to fill in the blank in Italian.
il gatto
OK,  is in front of the is  e di fronte alla
il gatto e di fronte alla
Remember that  box is  scatola",1,0,0,0,5,il gatto e di fronte alla scatola
1095,What is the word for red in Italian?,"Tree is all'albero. Please try to fill in the blank in Italian.
Is it il gatto is next to the red all'albero?
Remember that  is next to the is  e vicino
Okay, I think I get it now.
Hmm...  is next to the is e vicino",0,1,0,0,5,what is the word for red in italian
1096,what is the word for yellow?,"Please try to fill in the blank in Italian.
what is the word for yellow box?
Hmm...  box is  scatola",0,1,0,0,3,what is the word for yellow
1097,il gatto e in cima al table blu,"Please try to fill in the blank in Italian.
How can I say on top of the table?
OK,  is on top of the is e in cima al",1,0,0,0,3,il gatto e in cima al table blu
1100,la borsa e di dietro la scatola,"Please try to fill in the blank in Italian.
la borsa
Remember that  is behind the is  e dietro la
la borsa e di dietro la
OK,  box is  scatola",1,1,0,0,5,la borsa e di dietro la scatola
1104,No.,"Is Behind The is e dietro. Please try to fill in the blank in Italian.
e dietro
It sounds like you're not even trying. Do you know any of the words in Italian?",0,0,1,0,3,no
1106,what is the word for tree?,"Please try to fill in the blank in Italian.
what is the word for blue?
Well,  blue is blu",0,1,0,0,3,what is the word for tree
1107,rosa?,"Pink is rosa. Please try to fill in the blank in Italian.
What is the word for tree?
Can you try filling in the blank to the best of your ability?
rosa albero
Well,  is in front of the is  e di fronte
e di fronte rosa albero
Ok, is in front of the is e fronte . Tree is all'albero. Do you know how to say pink in Italian? Amarillo is Spanish for pink.",1,1,0,0,7,rosa
1108,How do you say is in front of?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say is in front of
1109,What's bunny?,"Please try to fill in the blank in Italian.
What's bunny?
Okay, I'll give you a hint.  tree is  all'albero
What's bunny?
all' (to the is prepended to the following word when it begins with a vowel.  This is a contraction of al (to) and l' (the)
What's bunny?
Prepositional phrases separate the two noun phrases.",0,1,0,0,7,what's bunny
1111,"Oh, il gatto e vicino al all'albero verde?","Please try to fill in the blank in Italian.
il gatto e vicino al tree verde?
Remember that  tree is  all'albero",1,0,1,0,3,oh il gatto e vicino al all'albero verde
1113,en la scaotla,"Green is verde. Please try to fill in the blank in Italian.
enla verde caja
alla (to the) is used when the following word (scatola) is feminine and a singular object.  It is a contraction of a (to) and la (the). When the following word begins with a vowel, this is shortened to all' and prepended to the word.
alla en verde caja
OK,  is in front of the is  e di fronte alla
la borsa e di fronte alla verde caja
Can you give me your best guess?
la borsa en di fronte caja
Remember that  box is  scatola",1,0,0,0,9,en la scaotla
1115,what is the word for tree?,"Please try to fill in the blank in Italian.
what is the word for red?
Remember that  red is rosso",0,1,0,0,3,what is the word for tree
1117,How do you say tree in Italian?,"Please try to fill in the blank in Italian.
How do you say blue in Italian?
OK,  blue is blu
How do you say under in Italian?
Remember that  is under the is e sotto",0,1,0,0,5,how do you say tree in italian
1118,il gatto e vicino all'abero blu.,"Please try to fill in the blank in Italian.
what is nest to ?
all' (to the is prepended to the following word when it begins with a vowel.  This is a contraction of al (to) and l' (the)
blue?
OK,  blue is blu
il gatto all'bero blu.
OK,  is next to the is  e vicino",1,0,0,0,7,il gatto e vicino all'abero blu
1120,Okay.  What is tree again?,Pink is rosa. Please try to fill in the blank in Italian.,0,1,1,0,1,okay what is tree again
1122,Cool. So did I get it right?,"Blue is blu. Please try to fill in the blank in Italian.
What is bunny?
so how would you say blue bunny?
blu benno?
Hmm...  is in front of the is  e di fronte al
Did I get bunny right?
Hmm...  bunny is  coniglio
Ok thanks. So is it e di fronte al blu coniglio?
al (to the, or of the) is used when the following word (coniglio) is masculine and a singular object.  It is a contraction of the words a (to) and il (the).",0,0,1,0,9,cool so did i get it right
1123,blu,"Please try to fill in the blank in Italian.
e di fronte conigula blu
Well,  is next to the is  e vicino
e vicino di fronte conigula blue
Well,  blue is blu",0,1,0,0,5,blu
1124,I would say yellow albero?,"Tree is l'albero. Please try to fill in the blank in Italian.
what is the word for tree?
so how would you say yellow tree?",0,1,0,0,3,i would say yellow albero
1125,rosa albero,"Pink is rosa. Please try to fill in the blank in Italian.
What is the word for tree?
Can you try filling in the blank to the best of your ability?",1,0,0,0,3,rosa albero
1127,il coniglio e deitro il blu cane,"Blue is blu. Please try to fill in the blank in Italian.
il coniglio es behind el blu perro
OK,  is behind the is  e dietro il
Il coniglio e deitro il blu perro
Okay, I'll give you a hint.  dog is  cane",1,0,0,0,5,il coniglio e deitro il blu cane
1130,il coniglio e di fronte l'albero viola,"Please try to fill in the blank in Italian.
what is the word for purple?
Well,  purple is viola
what is the word for  is in front of?
Okay, I'll give you a hint.  is in front of the is e di fronte
what is the word for tree?
So far so good, do you need help with the word purple or tree?
I need help with the word tree
Okay, I'll give you a hint.  tree is  all'albero",1,0,0,0,9,il coniglio e di fronte l'albero viola
1133,what is the word for is inside of?,"Green is verde. Please try to fill in the blank in Italian.
what is the word for green?
Well,  green is verde",0,1,0,0,3,what is the word for is inside of
1134,il gatto,Yellow is gialla. Please try to fill in the blank in Italian.,1,0,0,0,1,il gatto
